0	-1.5153886924392386	4.634568380243305
2	-5.9995007599460894	-7.275829004998625
1	-10.655108427184349	-3.98447843976084
0	-3.9886080807137727	5.2741864992275245
1	-11.124258924420623	-4.491799488448775
2	-5.043482814214345	-5.1271425342943315
0	-1.3802423582441141	5.693918870166473
1	-10.875415423306137	-2.7048208242067577
2	-6.918137437848107	-6.495225176893015
2	-6.134295061893925	-8.549322845175666
0	-2.182266616127466	5.2130475000044925
1	-9.613633924457321	-5.026196758520388
0	-1.7126117932665859	7.572397449244226
2	-7.0292284801255995	-10.804061255376226
0	-0.81541826101998	4.7675955071997596
2	-7.024818795804197	-9.435808514430128
0	-0.7745007097072742	3.38741419434731
1	-9.801074204140644	-3.429723021041224
2	-6.394870640209678	-5.680106412013264
2	-6.58844933318588	-9.143972371164645
2	-5.921122478694723	-7.9334830550735616
0	-2.34947415220955	5.373020367888645
0	-1.1823286064304854	4.3776424176967055
2	-6.398898335292062	-6.610226755572936
0	-1.6278021630662962	5.049477978293991
2	-8.886076002437768	-6.933335913536857
0	-2.148651864588724	4.360122742436958
1	-11.6376683668066	-3.616672445322549
2	-7.202913833230236	-9.129061036508483
0	-3.049867814761456	4.132859259298515
2	-6.59706983809886	-8.978444448307746
2	-8.952056062959858	-7.837790852448574
1	-8.916683601509847	-6.2715200034928955
1	-10.55792718673597	-5.9350084078470084
1	-10.84052702305639	-3.471891922460056
1	-8.806816889938881	-3.0422993184366653
0	-3.5786991404188027	2.3961761049879104
1	-8.975609638452692	-2.8523308324848435
0	-2.822765558004403	7.252756079552187
1	-9.980079242863276	-2.1411993556523816
0	-2.696463341091763	6.120335748850994
0	0.8301433597162862	5.519556109709165
2	-7.211845659470801	-4.585868673471219
0	-0.40555282679711624	6.721528535049887
0	-1.1825384613197663	3.0710825406807882
2	-9.592313356886793	-9.270707854663923
0	-0.43615936638220254	3.9834810152267206
0	-1.2955557443258277	4.709235137154168
2	-8.302123574592216	-7.365951686748938
0	-0.18005712421665665	4.726790720846324
0	-1.2863611638668637	3.9615281402868674
1	-9.900636445371772	-3.1178501371044565
1	-10.235622658493572	-2.910389554504172
0	-0.8628142157641818	4.412491131806225
0	-1.5962392858751302	5.2807126894168945
1	-10.937397323148176	-5.931132314470026
0	-0.6406081885240251	6.547810295834179
1	-7.829544541633756	-7.884866001075203
0	-2.0027086492537634	6.8265319306878345
2	-4.300240426197647	-6.030876374344851
0	-3.5311610873072503	6.599891843006372
0	-3.6024467338701505	4.517970699367109
2	-7.5198827634697505	-7.633505120549814
0	-1.8597929099976105	7.386337535256762
